"","case_no","visa_type","fy","last_event_date","case_status","n_requested","n_certified","is_certified","certification_begin_date","certification_end_date","job_title","employer_name","employer_state","employer_city","employer_address_1","employer_address_2","employer_postal_code","worksite_state","worksite_city","agent_name","organization_flag","is_duplicate"
"2380",NA,"H-2B",2012,2012-02-16,"CERTIFIED",3,3,"True","2012-05-20","2012-10-26","CLEANER, HOUSEKEEPING","WC INC. DBA PENTAGOET INN","ME","CASTINE","PO BOX 4","26 MAIN STREET","4421","ME",NA,"JANE NICHOLS BISHOP / PEAK SEASON WORKFORCE, A DIV",NA,NA
"2381",NA,"H-2B",2012,2012-02-16,"CERTIFIED",5,5,"True","2012-05-15","2012-11-01","KITCHEN HELPER","ASTIKIM CORP DBA ASTICOU INN","ME","KENNEBUNKPORT","127 OCEAN AVENUE","P O BOX 560C","4046","ME",NA,NA,NA,NA
"2382",NA,"H-2B",2012,2012-02-16,"CERTIFIED",5,5,"True","2012-05-15","2012-11-01","CLEANER, HOUSEKEEPING","ASTIKIM CORP DBA ASTICOU INN","ME","KENNEBUNKPORT","127 OCEAN AVENUE","P O BOX 560C","4046","ME",NA,NA,NA,NA
"2383",NA,"H-2B",2012,2012-02-16,"CERTIFIED",13,13,"True","2011-04-10","2012-11-30","HOUSEKEEPER","HANSON ENTERPRISES LLC DBA GORGES GRANT HOTEL","ME","OGUNQUIT","449 MAIN STREET",NA,"3907","ME",NA,"LINDA TURNER / ADNIL SERVICES",NA,NA
"2384",NA,"H-2B",2012,2012-02-16,"CERTIFIED",2,2,"True","2012-05-15","2012-10-19","HOUSEKEEPER","FIVE GABLES INN","ME","EAST BOOTHBAY","107 MURRAY HILL RD",NA,"4544","ME",NA,"LINDA TURNER ADNIL SERVICES",NA,NA
"2385",NA,"H-2B",2012,2012-02-21,"CERTIFIED",10,10,"True","2012-04-30","2012-11-30","KITCHEN HELPER","RANGELEY INN","ME","RANGELEY","2443 MAIN STREET",NA,"4970","ME",NA,"MICHELE MCCARTHY / WASHINGTON STATE BAR #30319",NA,NA
"2386",NA,"H-2B",2012,2012-02-21,"CERTIFIED",10,10,"True","2012-04-30","2012-11-30","KITCHEN HELPER","LOBSTER POUND RESTAURANT INC.","ME","LINCOLNVILLE","2521 ATLANTIC HIGHWAY",NA,"4849","ME",NA,"MICHELE MCCARTHY/HEM INTERNATIONAL SERVICES",NA,NA
"2387",NA,"H-2B",2012,2012-02-27,"CERTIFIED",10,10,"True","2012-04-30","2012-11-30","WASHER, HAND","OGUNQUIT ENTERTAINMENT LLC DBA FRONT PORCH","ME","OGUNQUIT","9 SHORE ROAD",NA,"3907","ME",NA,"MICHELE MCCARTHY/HEM INTERNATIONAL SERVICES",NA,NA
"2388",NA,"H-2B",2012,2012-02-28,"PARTIAL CERTIFIED",10,9,"True","2012-05-20","2012-10-20","HOUSEKEEPER","BROWN BROS INC DBA BROWN'S WHARF INN","ME","BOOTHBAY HARBOR","121 ATLANTIC AVE",NA,"4538","ME",NA,NA,NA,NA
"2389",NA,"H-2B",2012,2012-02-29,"PARTIAL CERTIFIED",3,2,"True","2012-04-15","2013-01-02","HOUSEKEEPER","HARTSTONE INN HIDEWAY","ME","CAMDEN","41 ELM STREET",NA,"4843","ME",NA,"LINDA TURNER / ADNIL SERVICES",NA,NA
"2390",NA,"H-2B",2012,2012-02-29,"PARTIAL CERTIFIED",23,21,"True","2012-06-06","2012-11-30","CLEANER, HOUSEKEEPING","WITHAM FAMILY LIMITED PARTNERSHIP DBA ATLANTIC OCE","ME","BAR HARBOR","PO BOX 7","7 NEWPORT DRIVE","4609","ME",NA,"JANE NICHOLS BISHOP/PEAK SEASON WORKFORCE, A DIVIS",NA,NA
"2391",NA,"H-2B",2012,2012-03-01,"DENIED",7,0,"False","2012-04-01","2012-10-31","FOOD MIXER","BLUE WATER INN, INC.","ME","OGUNQUIT","P.O. BOX 2184",NA,"3907","ME",NA,"MARK JOSEPH RUSSO/ LAW OFFICE OF MARK RUSSO",NA,NA
"2392",NA,"H-2B",2012,2012-03-02,"DENIED",15,0,"False","2012-03-12","2012-11-30","LABORER, LANDSCAPE","PISCATAQUA LANDSCAPING CO., INC.","ME","ELIOT","26 MACLELLAN LANE",NA,"3903","ME",NA,"KEMAL IAN BENOUIS/ BENOUIS LAW OFFICE",NA,NA
"2393",NA,"H-2B",2012,2012-03-06,"CERTIFIED",3,3,"True","2012-05-20","2012-10-26","COOK","WC INC. DBA PENTAGOET INN","ME","CASTINE","PO BOX 4",NA,"4421","ME",NA,"JANE NICHOLS BISHOP",NA,NA
"2394",NA,"H-2B",2012,2012-03-07,"PARTIAL CERTIFIED",10,9,"True","2012-05-21","2012-10-12","HOUSEKEEPER","ROCKTIDE INC DBA ROCKTIDE INN","ME","BOOTHBAY HARBOR","35 ATLANTIC AVENUE",NA,"4538","ME",NA,"JANE NICHOLS BISHOP/PEAK SEASON WORKFORCE A DIVISI",NA,NA
"2395",NA,"H-2B",2012,2012-03-07,"PARTIAL CERTIFIED",16,15,"True","2012-05-21","2012-10-12","COOK","ROCKTIDE INC. DBA ROCKTIDE INN","ME","BOOTHBAY HARBOR","35 ATLANTIC AVENUE",NA,"4538","ME",NA,"JANE NICHOLS BISHOP/PEAK SEASON WORKFORCE, A DIVIS",NA,NA
"2396",NA,"H-2B",2012,2012-03-07,"CERTIFIED",44,44,"True","2012-05-01","2012-11-01","FOREST WORKER","FELIX PALENCIA DBA FELIX PALENCIA FOREST SERVICE","ME","PITTSFIELD","8 DYER COURT",NA,"4967","ME",NA,"PATRICIA M. HALL / AGWORKS H2, LLC",NA,NA
"2397",NA,"H-2B",2012,2012-03-08,"PARTIAL CERTIFIED",4,3,"True","2012-05-15","2012-11-01","CLEANER, HOUSEKEEPING","THE INN AT SUNRISE POINT","ME","CAMDEN","P.O. BOX 1344",NA,"4843","ME",NA,"LINDA TURNER / ADNIL SERVICES",NA,NA
"2398",NA,"H-2B",2012,2012-03-09,"CERTIFIED",3,3,"True","2012-05-01","2013-01-15","COOK","BREDA LLC","ME","CAMDEN","83 BAYVIEW STREET",NA,"4843","ME",NA,"LINDA TURNER / ADNIL SERVICES",NA,NA
"2399",NA,"H-2B",2012,2012-03-09,"CERTIFIED",4,4,"True","2012-05-01","2012-10-30","COOK","THE WILD BLUEBERRY CAFE LLC","ME","OGUNQUIT","82 SHORE ROAD","PO BOX 1321","3907","ME",NA,"JOHN GISMONDI GISMONDI",NA,NA
"2400",NA,"H-2B",2012,2012-03-14,"DENIED",15,0,"False","2012-05-15","2012-11-15","SELF SERVICE LAUNDRY AND DRY CLEANING ATTENDANT","CAMDEL CORP. DBA BAR HARBOR RECENCY HOLIDAY INN","ME","BAR HABOR","123 EDEN STREET",NA,"4609","ME",NA,NA,NA,NA
"2401",NA,"H-2B",2012,2012-03-15,"CERTIFIED",5,5,"True","2012-04-07","2012-11-15","LAUNDRY WORKER I","ANCHORAGE BY THE SEA","ME","OGUNQUIT","125 SHORE ROAD",NA,"3907","ME",NA,NA,NA,NA
"2402",NA,"H-2B",2012,2012-03-16,"PARTIAL CERTIFIED",4,3,"True","2012-05-01","2012-11-30","COOK","JONATHAN'S INC.","ME","OGUNQUIT","92 BOURNE LANE",NA,"3907","ME",NA,"LINDA TURNER / ADNIL SERVICES",NA,NA
"2403",NA,"H-2B",2012,2012-03-21,"CERTIFIED",4,4,"True","2012-05-15","2012-10-20","CLEANER, HOUSEKEEPING","SPI MANGAGEMENT LLC DBA SPRUCE POINT INN","ME","BOOTHBAY HARBOR","P.O. BOX 237",NA,"4538","ME",NA,"LINDA TURNER / ADNILSERVICES.COM",NA,NA
"2404",NA,"H-2B",2012,2012-03-22,"CERTIFIED",3,3,"True","2012-04-15","2013-01-15","HOUSEKEEPER","BREDA LLC DBA CAMDEN HARBOUR INN","ME","CAMDEN","83 BAYVIEW STREET",NA,"4843","ME",NA,"LINDA TURNER / ADNIL SERVICES",NA,NA
"2405",NA,"H-2B",2012,2012-03-26,"CERTIFIED",2,2,"True","2012-05-10","2012-10-10","CLEANER","ST. ANTHONY'S MONASTERY INC","ME","KENNEBUNK","PO BOX 273","26 BEACH AVENUE","4043","ME",NA,"JOHN GISMONDI  / U.S.  AMERICANS INC",NA,NA
"2406",NA,"H-2B",2012,2012-03-28,"DENIED",6,0,"False","2012-05-01","2012-11-01","COOK","BOUGHTON HOTEL CORPORATION DBA THE COLONY HOTEL","ME","KENNEBUNKPORT","PO BOX 511",NA,"4046","ME",NA,NA,NA,NA
"2407",NA,"H-2B",2012,2012-03-29,"CERTIFIED",3,3,"True","2012-05-15","2012-10-19","CLEANER, HOUSEKEEPING","THE BIRCHES RESORT INC","ME","GREEVILLE","PO BOX 369",NA,"4441","ME",NA,"LINDA TURNER/ADNIL SERVICES",NA,NA
"2408",NA,"H-2B",2012,2012-03-30,"PARTIAL CERTIFIED",5,4,"True","2012-06-04","2012-10-15","KITCHEN HELPER","BROWN BROS INC DBA BROWN'S WHARF INN","ME","BOOTHBAY HARBOR","121 ATLANTIC AVE",NA,"4538","ME",NA,NA,NA,NA
"2409",NA,"H-2B",2012,2012-03-30,"CERTIFIED",10,10,"True","2012-04-01","2012-11-30","DINING ROOM ATTENDANT","BLUE WATER INN","ME","OGUNQUIT","PO BOX 2184",NA,"3907","ME",NA,"MICHELE MCCARTHY",NA,NA
"2410",NA,"H-2B",2012,2012-04-03,"DENIED",15,0,"False","2012-05-01","2012-11-01","WAITER/WAITRESS","BOUGHTON HOTEL CORPORATION DBA THE COLONY HOTEL","ME","KENNEBUNKPORT","140 OCEAN AVENUE","PO BOX 511","4046","ME",NA,NA,NA,NA
"2411",NA,"H-2B",2012,2012-04-03,"DENIED",23,0,"False","2012-05-01","2012-11-01","HOUSEKEEPER","BOUGHTON HOTEL CORPORATION DBA THE COLONY HOTEL","ME","KENNEBUNKPORT","140 OCEAN AVENUE","PO BOX 511","4046","ME",NA,NA,NA,NA
"2412",NA,"H-2B",2012,2012-04-03,"PARTIAL CERTIFIED",8,8,"True","2012-06-04","2012-10-15","COOK","BROWN BROS INC DBA BROWN'S WHARF INN","ME","BOOTHBAY HARBOR","121 ATLANTIC AVE",NA,"4538","ME",NA,NA,NA,NA
"2413",NA,"H-2B",2012,2012-04-04,"CERTIFIED",12,12,"True","2012-05-15","2012-11-15","HOUSEKEEPER","FISHING POLE LANE LLC DBA HIDDEN POND","ME","KENNEBUNK","2 LIVEWELL DRIVE","SUITE 201","4043","ME",NA,NA,NA,NA
"2414",NA,"H-2B",2012,2012-04-04,"CERTIFIED",5,5,"True","2012-05-15","2012-11-15","COOK","FISHING POLE LANE LLC DBA HIDDEN POND","ME","KENNEBUNK","2 LIVEWELL DRIVE, SUITE 201",NA,"4043","ME",NA,NA,NA,NA
"2415",NA,"H-2B",2012,2012-04-05,"PARTIAL CERTIFIED",5,4,"True","2012-05-15","2012-10-30","HOTEL CLERK","LAFAYETTE BOOTHBAY, INC/ TUGBOAT INN & BOOTHBAY HA","ME","BOOTHBAY HARBOR","80 COMMERCIAL STREET","PO BOX 267","4538","ME",NA,"JANE NICHOLS BISHOP/PEAK SEASON WORKFORCE, A DIVIS",NA,NA
"2416",NA,"H-2B",2012,2012-04-11,"CERTIFIED",3,3,"True","2012-05-01","2012-11-30","EXECUTIVE HOUSEKEEPER","LAFAYETTE WELLS, INC. DBA LAFAYETT'S OCEANFRONT RE","ME","WELLS","PO BOX 639","393 MILE ROAD","4690","ME",NA,"JANE NICHOLS BISHOP",NA,NA
"2417",NA,"H-2B",2012,2012-04-12,"DENIED",12,0,"False","2012-04-01","2012-11-15","LABORER, LANDSCAPE","NEWLAND NURSERY AND LANDSCAPING, INC. DBA DR GREEN","ME","ELLSWORTH","124 BANGOR STREET","PO BOX 1133","4605","ME",NA,"JANE NICHOLS BISHOP/PEAK SEASON WORKFORCE A DIVISI",NA,NA
"2418",NA,"H-2B",2012,2012-04-12,"PARTIAL CERTIFIED",12,10,"True","2012-05-01","2012-12-15","HOUSEKEEPER","MISTY HARBOR, INC.","ME","WELLS","P.O. BOX 367",NA,"4090","ME",NA,"MARK D. CARCHIDI/ANTIOCH ASSOCIATES USA II, INC.",NA,NA
"2419",NA,"H-2B",2012,2012-04-12,"CERTIFIED",8,8,"True","2012-06-01","2012-12-31","WAITER/WAITRESS","PREGO LLC DBA FIVE-O SHORE ROAD RESTAURANT & CAFE","ME","OGUNQUIT","P.O. BOX 2026",NA,"3907","ME",NA,"JANE NICHOLS BISHOP",NA,NA
"2420",NA,"H-2B",2012,2012-04-13,"CERTIFIED",1,1,"True","2012-04-15","2012-08-31","EDITOR, FILM","TINDERBOX PRODUCTION SERVICES, LLC","ME","BANGOR","40 HIGH STREET","SUITE 1","4401","ME",NA,NA,NA,NA
"2421",NA,"H-2B",2012,2012-04-18,"CERTIFIED",3,3,"True","2012-05-15","2012-10-20","CLEANER, HOUSEKEEPING","LINMURE INC. DBA SEA LATCH MOTOR INN","ME","YORK BEACH","277 LONG BEACH AVE.",NA,"3910","ME",NA,"JOSEPH ERIC YOUNG",NA,NA
"2422",NA,"H-2B",2012,2012-05-04,"CERTIFIED",2,2,"True","2012-06-01","2012-10-20","CLEANER, HOUSEKEEPING","HIGHBROOK, INC. DBA HIGHBROOK MOTEL","ME","BAR HARBOR","94 EDEN STREET","PO BOX 27, HULLS COVE, ME 04644","4644","ME",NA,"MARK D. CARCHIDI/ANTIOCH ASSOCIATES USA II, INC.",NA,NA
"2423",NA,"H-2B",2012,2012-05-07,"CERTIFIED",3,3,"True","2012-05-01","2012-10-15","CLEANER, HOUSEKEEPING","OCEAN POINT INN","ME","EAST BOOTHBAY","191 SHORE RD.",NA,"4544","ME",NA,"MARK D. CARCHIDI/ANTIOCH ASSOCIATES USA II, INC.",NA,NA
"2424",NA,"H-2B",2012,2012-05-17,"DENIED",1,0,"False","2012-05-01","2012-09-30","KITCHEN HELPER","66 S AND S, INC. DBA 66 STEAK AND SEAFOOD RESTAURA","ME","BLUE HILL","66 MAIN ST.","P.O. BOX 647","4614","ME",NA,NA,NA,NA
"2425",NA,"H-2B",2012,2012-05-17,"DENIED",3,0,"False","2012-05-21","2012-10-08","KITCHEN HELPER","TRENTON BRIDGE LOBSTER POUND, INC.","ME","TRENTON","1237 BAR HARBOR ROAD",NA,"4605","ME",NA,"JOHN MCNAMARA",NA,NA
"2426",NA,"H-2B",2012,2012-05-17,"DENIED",6,0,"False","2012-05-21","2013-01-08","WAREHOUSE SUPERVISOR","TRENTON BRIDGE LOBSTER POUND, INC.","ME","TRENTON","1237 BAR HARBOR ROAD",NA,"4605","ME",NA,"JOHN MCNAMARA",NA,NA
"2427",NA,"H-2B",2012,2012-05-21,"DENIED",15,0,"False","2012-05-01","2012-11-30","HOUSEKEEPER","MEW GEM TECHNOLOGIES & MANAGEMENT","ME","SOUTH PORTLAND","675 MAIN STREET",NA,"4106","ME",NA,"CARLENE LYNETTE HARPER/J & H EMPLOYMENT SERVICE",NA,NA
"2428",NA,"H-2B",2012,2012-06-11,"PARTIAL CERTIFIED",12,11,"True","2012-05-03","2012-11-15","LABORER, LANDSCAPE","NEW LAND NURSERY AND LANDSCAPING, INC. DBA DR GREE","ME","ELLSWORTH","124 BANGOR STREET","PO BOX 1133","4605","ME",NA,"JANE NICHOLS BISHOP",NA,NA
"2429",NA,"H-2B",2012,2012-06-15,"CERTIFIED",5,5,"True","2012-05-20","2012-10-31","CLEANER, HOUSEKEEPING","TRUE NORTH HOSPITALITY PARTNERS DBA THE INN AT OCE","ME","LINCOLNVILLE","24 STONECOAST ROAD","PO BOX 704","4843","ME",NA,"MICHAEL DAVID HEFNER",NA,NA
"2430",NA,"H-2B",2012,2012-06-15,"CERTIFIED",6,6,"True","2012-05-28","2013-01-08","WAREHOUSE SUPERVISOR","TRENTON BRIDGE LOBSTER POUND INC.","ME","TRENTON","1237 BAR HARBOR ROAD",NA,"4605","ME",NA,"CRAIG DAVID MCDOUGAL/ WILLIAM VELIE, ATTORNEYS AT",NA,NA
"2431",NA,"H-2B",2012,2012-06-22,"CERTIFIED",3,3,"True","2012-05-28","2012-10-31","KITCHEN HELPER","TRENTON BRIDGE LOBSTER POUND INC.","ME","TRENTON","1237 BAR HARBOR ROAD",NA,"4605","ME",NA,"CRAIG DAVID MCDOUGAL/WILLIAM VELIE, ATTORNEYS AT L",NA,NA
"2432",NA,"H-2B",2012,2012-07-03,"CERTIFIED",8,8,"True","2012-08-17","2013-06-14","SUPPLIES PACKER","GREEN THUMB FARMS","ME","FRYEBURG","123 W. FRYEBURG RD.","PO BOX 147","4037","ME",NA,"BRANDI COWAN/ FEDERATION OF EMPLOYERS AND WORKERS",NA,NA
"2433",NA,"H-2B",2012,2012-08-08,"PARTIAL CERTIFIED",45,43,"True","2012-10-01","2013-06-01","LABORER, TREE TAPPING","ALLAGASH MAPLE PRODUCTS INC.","ME","JACKMAN","P.O. BOX 581",NA,"4945","ME",NA,"JEREMY CLYDE STEEVES",NA,NA
"2434",NA,"H-2B",2012,2012-08-08,"PARTIAL CERTIFIED",40,39,"True","2012-11-01","2013-06-01","LABORER, TREE TAPPING","ALLAGASH MAPLE PRODUCTS INC.","ME","JACKMAN","P.O. BOX 581",NA,"4945","ME",NA,"JEREMEY CLYDE STEEVES",NA,NA
"2435",NA,"H-2B",2012,2012-08-10,"PARTIAL CERTIFIED",30,28,"True","2012-10-15","2013-07-15","PACKER, AGRICULTURAL PRODUCE","GF MARKETING, INC. DBA GUERRETTE SALES","ME","CARIBOU","3 WATSON MEMORIAL DRIVE","P O BOX 1135","4736","ME",NA,NA,NA,NA
"2436",NA,"H-2B",2012,2012-08-20,"CERTIFIED",5,5,"True","2012-07-01","2012-11-01",NA,"66 S AND S, INC DBA 66 STEAK AND SEAFOOD RESTAURAN","ME","BLUE HILL","66 MAIN ST",NA,"4614","ME",NA,NA,NA,NA
"2437",NA,"H-2B",2012,2012-08-24,"DENIED",1,0,"False","2012-07-01","2012-12-31","COOK","MONICA'S CHOCOLATES","ME","LUBEC","100 COUNTY ROAD","ROUTE 189","4652","ME",NA,"JON A. HADDOW/FARRELL, ROSENBLATT & RUSSELL",NA,NA
"2438",NA,"H-2A",2013,2012-11-26,"CERTIFIED - FULL",NA,1,"True","2012-12-29","2013-04-05","LOG LOADER OPERATOR","EDMOND ROY & SONS INC.","ME","JACKMAN","PO BOX 192",NA,"04945","ME","JACKMAN MAINE","GALE RIOUX","S","False"
"2439",NA,"H-2A",2013,2012-11-26,"CERTIFIED - FULL",NA,2,"True","2012-12-29","2013-04-05","OPERATING ENGINEER","EDMOND ROY & SONS INC.","ME","JACKMAN","PO BOX 192",NA,"04945","ME","UNORGANIZED TOWNSHIPS: NEAREST TOWN IS JACKSON MAI","GALE RIOUX","S","False"
"2440",NA,"H-2A",2013,2012-11-26,"CERTIFIED - FULL",NA,2,"True","2012-12-29","2013-04-19","LOG LOADER OPERATOR","C.N.A. TRUCKING INC.","ME","FORT KENT","226 MARKET STREET",NA,"04743","ME","UNORGANIZED TOWNSHIPS AROUND THE CLAYTON LAKE AREA","GALE RIOUX/ LEW RIOUX & CO., INC.","S","False"
"2441",NA,"H-2A",2013,2013-02-05,"CERTIFIED - FULL",NA,5,"True","2013-03-01","2013-12-31","FARM WORKER - VEGETABLE","SPEAR FARMS, INC","ME","NOBLEBORO","14 EUGLEY HILL RD.",NA,"04555","ME","Nobleboro","JULIE SCOTT","Individual Employer","False"
"2442",NA,"H-2A",2013,2013-02-26,"CERTIFIED - FULL",NA,3,"True","2013-03-18","2013-11-30","FARMWORKER AND LABORER CROP","SALMON FALLS NURSERY INC","ME","BERWICK","511 PORTLAND ST",NA,"03901","ME","Berwick","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2443",NA,"H-2A",2013,2013-03-01,"CERTIFIED - FULL",NA,4,"True","2013-04-01","2013-11-15","FARMWORKER AND LABORER CROP","MAINE APPLE COMPANY LLC","ME","MONMOUTH","155 NORRIS HILL RD",NA,"04259","ME","MONMOUTH","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2444",NA,"H-2A",2013,2013-03-07,"CERTIFIED - FULL",NA,2,"True","2013-04-01","2013-10-30","FARMWORKER AND LABORER CROP","PINELAND FARMS / GILLESPIE FARMS DIV","ME","NEW GLOUCESTER","752 MAYALL ROAD",NA,"04260","ME","NEW GLOUCESTER","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2445",NA,"H-2A",2013,2013-03-07,"CERTIFIED - FULL",NA,4,"True","2013-04-01","2013-12-15","FARMWORKER AND LABORER CROP","AHLHOLM INC","ME","WARREN","1986 WESTERN RD",NA,"04864","ME","WARREN","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2446",NA,"H-2A",2013,2013-03-14,"CERTIFIED - FULL",NA,1,"True","2013-04-01","2013-10-15","FARMWORKER AND LABORER CROP","SHARON RITTER","ME","GORHAM","52 WOOD ROAD",NA,"04038","ME","GORHAM","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2447",NA,"H-2A",2013,2013-03-25,"CERTIFIED - FULL",NA,2,"True","2013-05-01","2013-11-15","FARMWORKER AND LABORER CROP","PINELAND FARMS / GILLESPIE FARMS DIV","ME","NEW GLOUCESTER","752 MAYALL ROAD",NA,"04260","ME","NEW GLOUCESTER","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2448",NA,"H-2A",2013,2013-03-27,"CERTIFIED - FULL",NA,1,"True","2013-04-15","2013-11-30","TURF EQUIPMENT MECHANIC","TAYLOR FARM","ME","LYMAN","1554 ALFRED RD",NA,"04002","ME","LYMAN","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2449",NA,"H-2A",2013,2013-04-02,"CERTIFIED - FULL",NA,3,"True","2013-05-01","2013-10-31","FARMWORKER AND LABORER CROP","R. BELANGER & SONS FARMS","ME","LEWISTON","262 COTTON RD",NA,"04240","ME","lewiston","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2450",NA,"H-2A",2013,2013-04-15,"CERTIFIED - FULL",NA,2,"True","2013-05-15","2013-11-30","AGRICULTURAL  EQUIPMENT OPERATOR","TAYLOR FARM","ME","LYMAN","1554 ALFRED RD",NA,"04002","ME","LYMAN","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2451",NA,"H-2A",2013,2013-04-16,"CERTIFIED - FULL",NA,2,"True","2013-06-09","2014-04-04","LOG TRUCK DRIVER , TRACTOR TRAILER","PASCAL LESSARD INC.","ME","RANGELEY","(STREET ADDRESS) 7 DEER MOUNTAIN ROAD, ADAMSTOWN TWP ME 04970-1289","(MAILING ADDRESS) PO BOX 1289, RANGELEY ME 04970-1289","04970","ME","Unorganized townships: nearest","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2452",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,2,"True","2013-05-15","2013-10-14","FARMWORKER AND LABORER CROP","LOCALLY KNOWN FARMS INC","ME","BOWDOINHAM","107 PORK POINT RD",NA,"04008","ME","bowdoinham","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2453",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,2,"True","2013-05-15","2013-10-09","FARMWORKER AND LABORER, CROP","WESTON'S FARM LLC","ME","FRYEBURG","48 RIVER ST",NA,"04037","ME","fryeburg","JOSEPH YOUNG","Association - Filing as Agent (H-2A Only)","False"
"2454",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,8,"True","2013-06-01","2014-03-31","FORWARDER OPERATOR","G. LAVOIE INC.","ME","FORT KENT","(STREET ADDRESS) 60 MARKET STEET, SUITE 102",NA,"04743","ME","Various Unorganized townships","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2455",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,8,"True","2013-06-01","2014-03-31","PROCESSOR OPERATOR","G. LAVOIE INC.","ME","FORT KENT","(STREET ADDRESS) 60 MARKET STREET, SUITE 102",NA,"04743","ME","Various Unorganized townships","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2456",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,2,"True","2013-06-01","2014-03-31","LOGGING EQUIPMENT MECHANIC","G. LAVOIE INC.","ME","FORT KENT","(STREET ADDRESS) 60 MARKET STREET, SUITE 102",NA,"04743","ME","Various Unorganized townships","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2457",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,1,"True","2013-06-03","2014-04-01","LOGGING EQUIPMENT MECHANIC","PEPIN LUMBER INC.","ME","COBURN GORE","6069 ARNOLD TRAIL",NA,"04936","ME","Unorganized townships: around","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2458",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,3,"True","2013-06-03","2014-04-01","DELIMBER OPERATOR","PEPIN LUMBER INC.","ME","COBURN GORE","6069 ARNOLD TRAIL",NA,"04936","ME","Unorganized townships: around","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2459",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,7,"True","2013-06-03","2014-04-01","LOG TRUCK DRIVER TRACTOR TRAILER","PEPIN LUMBER INC.","ME","COBURN GORE","6069 ARNOLD TRAIL",NA,"04936","ME","Unorgnaized townships: around","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2460",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,2,"True","2013-06-09","2014-04-04","DELIMBER OPERATOR","LOUIS LESSARD INC.","ME","RANGELEY","(STREET ADDRESS) 7 DEER MOUNTAIN ROAD, ADAMSTOWN TWP ME 04970-1289","(MAILING ADDRESS) PO BOX 1289, RANGELEY ME 04970-1289","04970","ME","Unorganized townships: neares","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2461",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,5,"True","2013-06-03","2014-04-01","LOGGING TRACTOR OPERATOR, GRAPPLE SKIDDER","PEPIN LUMBER INC.","ME","COBURN GORE","6069 ARNOLD TRAIL",NA,"04936","ME","Unorganized townships: around","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2462",NA,"H-2A",2013,2013-04-17,"CERTIFIED - FULL",NA,4,"True","2013-06-03","2014-04-01","CRANE/SLASHER OPERATOR","PEPIN LUMBER INC.","ME","COBURN GORE","6069 ARNOLD TRAIL",NA,"04936","ME","Unorganized townships: around","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2463",NA,"H-2A",2013,2013-04-18,"CERTIFIED - FULL",NA,3,"True","2013-06-03","2014-04-01","FELLERBUNCHER OPERATOR","PEPIN LUMBER INC.","ME","COBURN GORE","6069 ARNOLD TRAIL",NA,"04936","ME","Unorganized townships: around","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
"2464",NA,"H-2A",2013,2013-04-19,"CERTIFIED - FULL",NA,2,"True","2013-06-09","2014-04-04","LOGGING TRACTOR OPERATOR/ GRAPPLE SKIDDER OPERATOR","LOUIS LESSARD INC.","ME","RANGELEY","(STREET ADDRESS) 7 DEER MOUNTAIN ROAD","(MAILING ADDRESS) PO BOX 1289, RANGELEY ME 04970-1289","04970","ME","Unorganized townships; nearest","GALE RIOUX","H-2A Labor Contractor or Job Contractor","False"
